x_geo y_geo xcos yc
0.03242806181036784 0.005416864350958247 0.9701455561363377 0.002770206316604998
0.027059598494914947 0.004839666174391329 0.9752837446938913 0.0023911038589970717
0.022163491816634705 0.004271772714697617 0.9799481600784284 0.0020273816798278394
0.017744731325634523 0.003715785597434744 0.9841341526992535 0.0016815084475862879
0.013807855364878791 0.0031745191780279936 0.9878375498678867 0.0013561991479709476
0.010356956395401653 0.0026510553374916677 0.9910546599574902 0.001054481762418791
0.007395692715635926 0.0021488243262134275 0.9937822760827619 0.000779796321842205
0.004927312010694453 0.0016717297771463929 0.9960176792966289 0.0005361507926831995
0.002954699619057144 0.0012243553023400058 0.9977586413005529 0.00032838697501798156
0.0014804876011153575 0.0008123412924896049 0.9990034266657466 0.00016269238928062592
0.0005073559569846037 0.000443191786331083 0.9997507945630869 4.781333622110469e-05
3.9338681840912394e-05 0.00012866418528033468 1.0 0.0
